city_id,name,state,state_id,county,county_fips,latitude,longitude,population,density,zips,speak_a_language_other_than_english,bachelors_degree_or_higher,two_or_more_races,park_access,walkability,foreign_born,close_access_to_healthy_foods,religious_diversity,state_annual_co_2_equivalent_total_output_emission_rate_lb_m_wh_2020,state_annual_total_nonrenewables_net_generation_m_wh_2020,state_annual_total_renewables_net_generation_m_wh_2020,frequent_physical_distress_in_2018_percent,broadband_connection_2019,park_access_2018,preventive_services_2018,walkability_2019,poplution_percent,vacant_houses,crimes_occurred,registered_voters,violent_crimes,insurance,all_median_household_income_2019,all_change_in_median_household_income_between_2000_and_2019,all_median_non_family_income_2019,all_change_in_median_non_family_income_between_2000_and_2019,all_median_per_capita_income_2019,all_change_in_median_per_capita_income_between_2000_and_2019,white_median_household_income_2019,white_change_in_median_household_income_between_2000_and_2019,white_median_non_family_income_2019,white_change_in_median_non_family_income_between_2000_and_2019,white_median_per_capita_income_2019,white_change_in_median_per_capita_income_between_2000_and_2019,black_or_african_american_median_household_income_2019,black_or_african_american_change_in_median_household_income_between_2000_and_2019,black_or_african_american_median_non_family_income_2019,black_or_african_american_change_in_median_non_family_income_between_2000_and_2019,black_or_african_american_median_per_capita_income_2019,black_or_african_american_change_in_median_per_capita_income_between_2000_and_2019,asian_median_household_income_2019,asian_change_in_median_household_income_between_2000_and_2019,asian_median_non_family_income_2019,asian_change_in_median_non_family_income_between_2000_and_2019,asian_median_per_capita_income_2019,asian_change_in_median_per_capita_income_between_2000_and_2019,hispanic_or_latino_median_household_income_2019,hispanic_or_latino_change_in_median_household_income_between_2000_and_2019,hispanic_or_latino_median_non_family_income_2019,hispanic_or_latino_change_in_median_non_family_income_between_2000_and_2019,hispanic_or_latino_median_per_capita_income_2019,hispanic_or_latino_change_in_median_per_capita_income_between_2000_and_2019,american_indian_and_alaska_native_median_household_income_2019,american_indian_and_alaska_native_change_in_median_household_income_between_2000_and_2019,american_indian_and_alaska_native_median_non_family_income_2019,american_indian_and_alaska_native_change_in_median_non_family_income_between_2000_and_2019,american_indian_and_alaska_native_median_per_capita_income_2019,american_indian_and_alaska_native_change_in_median_per_capita_income_between_2000_and_2019,multirace_median_household_income_2019,multirace_change_in_median_household_income_between_2000_and_2019,multirace_median_non_family_income_2019,multirace_change_in_median_non_family_income_between_2000_and_2019,multirace_median_per_capita_income_2019,multirace_change_in_median_per_capita_income_between_2000_and_2019,other_median_household_income_2019,other_change_in_median_household_income_between_2000_and_2019,other_median_non_family_income_2019,other_change_in_median_non_family_income_between_2000_and_2019,other_median_per_capita_income_2019,other_change_in_median_per_capita_income_between_2000_and_2019,revenue_imputed_2017,payroll_imputed_2017,employees_imputed_2017,government_finances_expenditure_per_resident_in_2018,government_finances_revenue_per_resident_in_2018,government_finances_debt_per_resident_in_2018,government_finances_cash_and_securities_per_resident_in_2018
1840004851,Waterbury,Connecticut,CT,New Haven,9009,41.5583,-73.0361,189614,1456,06708 06702 06704 06706 06705 06710 06701 06703 06720 06721 06722 06723 06724 06725 06726,29.50%,16.50%,3.60%,21.30%,18.20%,14.90%,14%,49%,529.766,39265173,1925399,15.8,59.5,55.5,25.7,47.6,20.30%,0.039336629,11.50%,59.44,1322.6,12.8,"$42,754.00 ",24.70%,"$32,291.00 ",56.60%,"$24,051.00 ",35.90%,"$45,012.00 ",20.50%,"$35,602.00 ",65.90%,"$24,717.00 ",21.10%,"$39,631.00 ",42.10%,"$27,492.00 ",65.90%,"$25,323.00 ",78.90%,"$105,890.00 ",N,"$44,408.00 ",109.90%,"$20,749.00 ",22.10%,"$39,688.00 ",62.40%,"$40,094.00 ",N,"$16,083.00 ",59.20%,"$45,626.00 ",31.00%,"$18,644.00 ",57.40%,"$29,709.00 ",131.60%,"$61,502.00 ",N,"$75,403.00 ",N,"$23,482.00 ",136.40%,"$38,058.00 ",N,"$13,316.00 ",Â -12.9%,"$18,468.00 ",101.50%,21.67%,18.00%,21.33%,7220.78,5034.71,9155.45,450.13
1840014421,Clarksville,Tennessee,TN,Montgomery,47125,36.5695,-87.342,188746,618,42223 37043 37042 37040 37041 37044,9.80%,28.40%,7.40%,67.50%,34.30%,6.70%,27%,47%,571.407,66730539,13835471,13.3,77.1,20.4,25.8,18.2,25.00%,0.130150465,10.30%,75.97,197.9,8.6,"$51,281.00 ",36.60%,"$40,332.00 ",61.20%,"$25,186.00 ",50.90%,"$56,673.00 ",42.00%,"$34,554.00 ",32.50%,"$27,752.00 ",47.80%,"$42,330.00 ",38.20%,"$41,833.00 ",105.80%,"$22,351.00 ",70.80%,"$62,599.00 ",129.40%,"$36,204.00 ",114.00%,"$30,855.00 ",N,"$44,910.00 ",22.00%,"$32,364.00 ",12.20%,"$21,243.00 ",78.20%,"$50,532.00 ",96.40%,"$2,499.00 ",Â -91.0%,"$18,342.00 ",32.10%,"$51,976.00 ",53.20%,"$31,066.00 ",28.30%,"$11,585.00 ",46.60%,"$50,094.00 ",N,"$51,515.00 ",64.20%,"$28,293.00 ",123.60%,16.11%,17.67%,20.67%,2555.32,2349,8788.58,2356.36
1840000471,Cedar Rapids,Iowa,IA,Linn,19113,41.9665,-91.6782,188038,720,52404 52405 52402 52401 52411 52403 52406 52407 52408 52409 52410 52497 52498 52499,5.10%,31.70%,4.40%,63.40%,37.40%,7.40%,30%,53%,615.198,24199572,35437099,9.9,73.3,66.7,34.2,34.3,26.30%,0.080109731,12.10%,76.82,1248.4,8,"$56,774.00 ",29.90%,"$40,114.00 ",48.70%,"$31,960.00 ",41.50%,"$59,529.00 ",35.10%,"$41,239.00 ",52.10%,"$35,285.00 ",51.90%,"$23,566.00 ",Â -13.2%,"$20,321.00 ",Â -2.5%,"$14,181.00 ",Â -9.0%,"$78,819.00 ",42.00%,"$53,311.00 ",36.70%,"$28,881.00 ",26.80%,"$40,122.00 ",Â -1.1%,"$32,087.00 ",65.70%,"$21,514.00 ",87.20%,"$98,996.00 ",N,"$77,476.00 ",N,"$27,861.00 ",83.00%,"$57,539.00 ",42.70%,"$51,225.00 ",101.90%,"$14,180.00 ",98.70%,"$30,582.00 ",N,"$20,350.00 ",Â -22.0%,"$9,489.00 ",Â -28.9%,17.59%,16.33%,17.33%,3650.03,3150.62,8376.2,3690.39
1840002648,Sioux Falls,South Dakota,SD,Minnehaha,46099,43.5397,-96.732,187239,907,57110 57104 57105 57106 57107 57103 57108 57197 57117 57101 57109 57186 57193,6.40%,36.70%,3.80%,50.30%,46.10%,8.80%,52%,62%,340.583,2758069,11388458,9.6,74,62,29.3,37.4,4.70%,0.031393489,4.20%,68.35,68.8,5.8,"$61,058.00 ",48.10%,"$39,445.00 ",55.90%,"$35,633.00 ",66.70%,"$63,243.00 ",50.90%,"$39,359.00 ",54.30%,"$37,772.00 ",69.00%,"$49,645.00 ",63.20%,"$50,755.00 ",118.90%,"$16,792.00 ",43.10%,"$52,201.00 ",19.30%,"$33,715.00 ",28.40%,"$50,610.00 ",N,"$40,580.00 ",31.70%,"$39,748.00 ",77.30%,"$19,707.00 ",97.30%,"$27,354.00 ",39.40%,"$59,212.00 ",N,"$17,877.00 ",146.80%,"$69,375.00 ",N,"$50,284.00 ",111.70%,"$20,005.00 ",131.20%,"$57,437.00 ",N,"$65,750.00 ",87.10%,"$27,314.00 ",N,18.33%,14.00%,15.67%,2103.02,1872.79,5055.39,1568.11
1840020410,Ontario,California,CA,San Bernardino,6071,34.0393,-117.6064,185010,1429,91762 91761 91764 91743 91758,50.90%,17.60%,5.70%,70.90%,59.00%,30.10%,22%,40%,453.118,110674673,82279482,14.4,71.1,50.6,25.5,46.1,20.60%,0.088556418,13.00%,76.3,389,12.8,"$75,266.00 ",77.30%,"$59,082.00 ",96.80%,"$25,143.00 ",76.50%,"$75,678.00 ",70.30%,"$54,526.00 ",79.60%,"$25,299.00 ",48.10%,"$61,412.00 ",38.30%,"$43,930.00 ",22.80%,"$33,047.00 ",93.80%,"$76,618.00 ",63.30%,"$59,965.00 ",94.60%,"$31,600.00 ",83.10%,"$73,477.00 ",84.60%,"$52,200.00 ",123.80%,"$21,258.00 ",99.20%,"$72,934.00 ",75.00%,"$74,434.00 ",87.50%,"$16,419.00 ",36.40%,"$77,011.00 ",98.50%,"$73,407.00 ",134.90%,"$19,725.00 ",75.20%,"$76,780.00 ",N,"$80,146.00 ",N,"$22,549.00 ",126.00%,19.44%,19.67%,22.33%,3227.82,2852.23,5347.51,2587.34
1840000478,Erie,Pennsylvania,PA,Erie,42049,42.1168,-80.0733,184484,1926,16546 16510 16511 16508 16502 16507 16504 16503 16501 16512 16514 16522 16530 16534 16538 16541 16544 16550 16553,7.00%,22.30%,7.30%,70.30%,40.20%,4.20%,41%,56%,697.527,221360618,8774335,15.7,62.9,67.5,29.8,59,11.40%,0.019772793,6.60%,59.24,350.6,10.2,"$35,798.00 ",26.10%,"$27,311.00 ",57.20%,"$21,437.00 ",43.20%,"$39,784.00 ",31.90%,"$33,176.00 ",84.10%,"$24,926.00 ",52.60%,"$19,414.00 ",Â -7.7%,"$17,338.00 ",25.80%,"$12,425.00 ",21.20%,"$55,615.00 ",107.60%,"$2,969.00 ",Â -71.9%,"$16,635.00 ",56.90%,"$28,251.00 ",44.60%,"$21,497.00 ",57.90%,"$13,907.00 ",89.80%,"$61,991.00 ",N,"$18,580.00 ",Â -15.1%,"$34,348.00 ",N,"$32,016.00 ",75.30%,"$25,637.00 ",N,"$9,580.00 ",58.50%,"$29,638.00 ",N,"$21,205.00 ",79.10%,"$16,775.00 ",145.00%,18.70%,19.00%,21.33%,1655.27,1308.73,3968.8,456.23
1840021189,Vancouver,Washington,WA,Clark,53011,45.6366,-122.5967,184463,1461,98684 98664 98665 98660 98661 98662 98663 98682 98683 98687,12.10%,31.70%,7.10%,37.30%,29.60%,15.50%,24%,28%,213.274,28922609,87156565,12.9,75.3,70,32.3,40.2,12.00%,0.026840611,8.00%,60.49,408.6,11.8,"$66,679.00 ",60.20%,"$54,297.00 ",82.40%,"$34,080.00 ",68.80%,"$69,977.00 ",67.10%,"$55,596.00 ",90.70%,"$37,270.00 ",75.80%,"$42,881.00 ",14.90%,"$32,532.00 ",1.80%,"$22,837.00 ",30.60%,"$77,516.00 ",63.10%,"$76,433.00 ",106.00%,"$32,354.00 ",59.00%,"$48,997.00 ",35.00%,"$44,375.00 ",26.00%,"$16,607.00 ",42.70%,"$35,160.00 ",Â -7.3%,"$44,909.00 ",64.60%,"$12,745.00 ",Â -21.6%,"$58,838.00 ",66.40%,"$24,655.00 ",Â -20.0%,"$20,068.00 ",86.00%,"$45,470.00 ",N,"$44,633.00 ",7.20%,"$18,764.00 ",68.40%,19.00%,18.57%,21.07%,2224.83,1992.89,1977.88,1770.58
1840020041,Nampa,Idaho,ID,Canyon,16027,43.5845,-116.5631,184428,1167,83651 83686 83687,11.80%,21.20%,6.00%,25.30%,24.10%,7.40%,21%,41%,213.396,4229986,13444585,13.4,66.7,36.4,26.7,29.6,6.50%,0.114189831,6.40%,75.17,143.1,18.1,"$57,352.00 ",65.00%,"$36,805.00 ",77.40%,"$23,631.00 ",63.10%,"$56,009.00 ",58.50%,"$35,411.00 ",70.20%,"$24,793.00 ",60.70%,"$41,741.00 ",Â -11.8%,"$34,336.00 ",Â -21.1%,"$10,765.00 ",Â -40.1%,"$33,000.00 ",Â -8.7%,"$47,128.00 ",56.20%,"$35,463.00 ",148.20%,"$58,453.00 ",84.90%,"$39,884.00 ",112.70%,"$17,007.00 ",82.70%,"$39,649.00 ",33.10%,"$13,733.00 ",Â -51.5%,"$14,385.00 ",23.80%,"$81,486.00 ",N,"$74,579.00 ",N,"$20,986.00 ",129.90%,"$63,688.00 ",N,"$48,994.00 ",N,"$17,690.00 ",91.70%,21.80%,15.00%,15.36%,988.44,1155.95,N,863.77
1840013468,Gastonia,North Carolina,NC,Gaston,37071,35.2494,-81.1853,182581,577,28054 28056 28052,11.70%,26.80%,3.80%,76.50%,57.00%,8.60%,53%,57%,648.445,105124842,19209423,14.9,66.1,21.4,33,24.1,16.10%,0.088152614,9.90%,75,470.9,7.3,"$49,172.00 ",33.20%,"$28,804.00 ",34.20%,"$26,328.00 ",34.40%,"$62,624.00 ",53.50%,"$31,406.00 ",36.80%,"$32,456.00 ",44.80%,"$39,822.00 ",45.80%,"$21,150.00 ",33.40%,"$19,729.00 ",57.60%,"$107,986.00 ",120.30%,"$20,901.00 ",Â -10.4%,"$22,831.00 ",0.70%,"$37,213.00 ",24.90%,"$21,585.00 ",Â -20.9%,"$12,023.00 ",Â -23.5%,"$63,512.00 ",5.00%,"$8,286.00 ",Â -43.8%,"$23,366.00 ",Â -7.9%,"$30,343.00 ",Â -18.5%,"$22,396.00 ",N,"$8,985.00 ",Â -20.7%,"$33,622.00 ",N,"$30,864.00 ",19.50%,"$14,863.00 ",36.40%,20.19%,20.00%,19.33%,2733.95,2579.51,2818.68,N
1840014236,Fort Lauderdale,Florida,FL,Broward,12011,26.1412,-80.1464,182437,2036,33301 33304 33305 33306 33308 33309 33334 33316 33315 33312 33311 33320 33336 33338 33339 33340 33346 33348 33394,24.10%,38.50%,2.00%,14.90%,25.30%,24.60%,26%,37%,842.169,238451609,12328825,13.8,70.8,72.1,28.3,57,16.80%,0.046211972,8.90%,71.47,504.9,9,"$67,750.00 ",78.80%,"$57,169.00 ",85.30%,"$45,979.00 ",65.40%,"$78,701.00 ",81.30%,"$59,990.00 ",74.10%,"$58,391.00 ",57.30%,"$43,090.00 ",87.10%,"$36,279.00 ",N,"$18,912.00 ",91.80%,"$100,302.00 ",N,"$100,310.00 ",N,"$122,318.00 ",N,"$62,258.00 ",101.10%,"$58,668.00 ",146.40%,"$32,127.00 ",73.30%,"$65,146.00 ",85.40%,"$37,581.00 ",6.50%,"$35,684.00 ",110.90%,"$118,720.00 ",N,"$55,483.00 ",N,"$32,488.00 ",N,"$51,400.00 ",N,"$26,044.00 ",32.50%,"$18,488.00 ",45.90%,19.81%,20.33%,22.33%,2950.47,3388.57,7980.55,3145.97
1840014495,Murfreesboro,Tennessee,TN,Rutherford,47149,35.8492,-86.4119,179951,919,37132 37130 37129 37128 37127 37131 37133,5.00%,34.60%,3.70%,45.10%,24.10%,8.00%,21%,38%,571.407,66730539,13835471,12.3,73.2,13.2,27.1,25.3,None,0.073969916,None,None,None,None,"$68,373.00 ",72.20%,"$43,569.00 ",95.00%,"$31,117.00 ",53.90%,"$71,421.00 ",69.80%,"$47,782.00 ",113.90%,"$34,981.00 ",60.60%,"$41,470.00 ",46.20%,"$36,417.00 ",59.20%,"$21,462.00 ",54.40%,"$196,395.00 ",N,"$23,813.00 ",15.30%,"$35,608.00 ",73.20%,"$50,727.00 ",86.00%,"$51,773.00 ",121.10%,"$20,200.00 ",92.10%,"$26,713.00 ",Â -39.7%,"$40,415.00 ",Â -55.6%,"$11,941.00 ",Â -51.7%,"$51,763.00 ",87.70%,"$47,214.00 ",N,"$6,437.00 ",Â -24.4%,"$93,400.00 ",N,"$39,084.00 ",66.30%,"$25,047.00 ",N,16.11%,17.67%,20.67%,3686.08,3144.7,6119.85,1231.38
1840014479,High Point,North Carolina,NC,Guilford,37081,35.9907,-79.9938,179913,777,27282 27235 27262 27263 27265 27260 27261 27264 27268,11.70%,33.50%,3.70%,28.00%,33.40%,12.80%,38%,49%,648.445,105124842,19209423,13.7,68.3,38.4,37,24.1,15.40%,0.098855049,10.30%,67.35,727.3,18.8,"$48,348.00 ",20.50%,"$34,194.00 ",36.20%,"$25,621.00 ",20.30%,"$61,764.00 ",35.30%,"$36,653.00 ",34.50%,"$32,460.00 ",24.30%,"$38,307.00 ",40.00%,"$30,692.00 ",77.00%,"$18,978.00 ",35.30%,"$66,105.00 ",25.70%,"$42,551.00 ",115.80%,"$19,303.00 ",10.90%,"$33,938.00 ",6.80%,"$19,180.00 ",Â -2.0%,"$16,905.00 ",60.20%,"$47,341.00 ",36.90%,"$12,647.00 ",Â -56.8%,"$11,111.00 ",Â -35.8%,"$77,475.00 ",N,"$49,773.00 ",139.30%,"$12,483.00 ",14.60%,"$38,076.00 ",N,"$34,899.00 ",Â -12.3%,"$25,664.00 ",N,20.19%,20.00%,19.33%,2988.14,3023.94,4616.48,9.9
1840003862,Newport News,Virginia,VA,Newport News,51700,37.1051,-76.5185,179225,1002,23601 23603 23608 23604 23605 23606 23607 23602 23609 23612 23628 23630,8.00%,26.30%,5.10%,35.10%,40.10%,9.80%,51%,37%,644.845,96500538,6299319,12.4,64.7,23.1,32.3,33.4,12.00%,0.093630235,7.70%,84.4,241.8,7.9,"$53,029.00 ",44.90%,"$38,799.00 ",53.40%,"$29,612.00 ",66.00%,"$61,943.00 ",41.80%,"$47,892.00 ",63.00%,"$32,192.00 ",48.10%,"$42,228.00 ",57.60%,"$31,512.00 ",72.20%,"$27,747.00 ",106.80%,"$52,563.00 ",40.90%,"$46,673.00 ",61.40%,"$27,633.00 ",70.50%,"$52,860.00 ",72.20%,"$52,405.00 ",140.30%,"$24,102.00 ",98.60%,"$115,894.00 ",N,"$26,105.00 ",7.10%,"$37,526.00 ",122.30%,"$59,222.00 ",100.90%,"$58,010.00 ",116.30%,"$23,604.00 ",150.00%,"$51,288.00 ",N,"$21,281.00 ",44.60%,"$20,375.00 ",56.10%,20.93%,18.33%,20.33%,6195.31,5547.7,11886.06,7299.18
1840020411,Rancho Cucamonga,California,CA,San Bernardino,6071,34.1248,-117.5666,177603,1709,91730 91701 91739 91737 91729,33.00%,36.10%,7.50%,33.60%,30.50%,21.20%,33%,40%,453.118,110674673,82279482,11.6,81.8,34.9,30.3,40.1,9.70%,0.073937395,6.00%,68.36,437.8,12.1,"$92,773.00 ",52.30%,"$60,292.00 ",66.90%,"$38,395.00 ",62.00%,"$95,295.00 ",53.10%,"$61,076.00 ",66.90%,"$42,494.00 ",63.00%,"$91,957.00 ",69.40%,"$91,042.00 ",N,"$41,672.00 ",79.30%,"$101,057.00 ",53.00%,"$81,103.00 ",122.10%,"$36,694.00 ",50.00%,"$87,774.00 ",58.70%,"$39,289.00 ",27.10%,"$28,640.00 ",70.60%,"$64,913.00 ",26.70%,"$36,844.00 ",57.90%,"$19,119.00 ",Â -12.7%,"$108,598.00 ",97.70%,"$67,137.00 ",109.20%,"$25,416.00 ",59.90%,"$65,965.00 ",N,"$40,978.00 ",17.90%,"$24,797.00 ",57.70%,19.44%,19.67%,22.33%,1221.37,1249.77,4190.5,2826.56
1840020550,Hemet,California,CA,Riverside,6065,33.7341,-116.9969,177253,1125,92545 92543 92546,30.20%,10.40%,3.40%,36.00%,39.30%,17.40%,25%,44%,453.118,110674673,82279482,17.4,67.3,33.2,25.8,30.5,26.10%,0.091240646,12.50%,79.36,702.4,9.3,"$39,653.00 ",47.70%,"$25,104.00 ",40.60%,"$20,062.00 ",23.60%,"$39,742.00 ",48.20%,"$21,150.00 ",16.80%,"$20,798.00 ",16.90%,"$30,095.00 ",40.50%,"$30,584.00 ",103.90%,"$20,717.00 ",85.10%,"$60,661.00 ",56.50%,"$19,448.00 ",Â -48.0%,"$23,640.00 ",100.60%,"$45,704.00 ",70.70%,"$65,137.00 ",N,"$15,993.00 ",73.00%,"$22,188.00 ",Â -22.5%,"$15,318.00 ",24.20%,"$14,381.00 ",Â -0.3%,"$46,135.00 ",87.10%,"$44,106.00 ",N,"$13,175.00 ",64.60%,"$50,341.00 ",N,"$66,268.00 ",N,"$15,799.00 ",72.60%,19.44%,19.67%,22.33%,871.17,784.08,246.8,851.77
1840004837,Danbury,Connecticut,CT,Fairfield,9001,41.4016,-73.471,176030,779,06810 06811 06813,32.70%,31.50%,4.10%,36.60%,29.10%,35.80%,28%,56%,529.766,39265173,1925399,11.5,77.5,30.8,30.4,39.3,None,0.048709149,None,None,None,None,"$72,226.00 ",34.60%,"$45,229.00 ",29.90%,"$36,720.00 ",49.90%,"$79,167.00 ",42.10%,"$52,903.00 ",47.90%,"$45,328.00 ",67.30%,"$68,689.00 ",63.40%,"$41,942.00 ",93.90%,"$23,312.00 ",36.00%,"$161,154.00 ",125.30%,"$51,693.00 ",Â -12.3%,"$50,269.00 ",101.60%,"$50,805.00 ",40.90%,"$43,611.00 ",64.00%,"$22,473.00 ",83.10%,"$17,814.00 ",125.00%,"$4,470.00 ",Â -43.5%,"$14,798.00 ",16.50%,"$77,006.00 ",120.00%,"$41,330.00 ",68.00%,"$22,250.00 ",65.30%,"$49,831.00 ",N,"$23,709.00 ",Â -12.0%,"$18,532.00 ",52.70%,21.67%,18.00%,21.33%,4728.5,4210.5,6149.39,1117.02
1840020567,Peoria,Arizona,AZ,Maricopa,4013,33.7844,-112.2989,175961,386,85381 85383 85382 85373 85345 85342 85380 85385,12.90%,34.00%,5.30%,56.90%,35.80%,11.10%,45%,39%,736.979,96114769,13190288,12.3,79.3,36.3,29.5,29.1,3.50%,0.062580636,2.90%,58.44,90.4,7,"$77,368.00 ",48.20%,"$39,203.00 ",25.50%,"$35,583.00 ",56.60%,"$75,054.00 ",44.10%,"$40,476.00 ",28.90%,"$37,704.00 ",58.50%,"$50,607.00 ",Â -21.9%,"$32,227.00 ",Â -9.2%,"$23,244.00 ",Â -7.6%,"$114,785.00 ",82.60%,"$32,988.00 ",6.20%,"$35,200.00 ",90.50%,"$78,671.00 ",54.50%,"$44,771.00 ",50.60%,"$27,178.00 ",79.30%,"$98,060.00 ",77.60%,"$41,773.00 ",N,"$34,377.00 ",44.10%,"$82,588.00 ",71.00%,"$61,086.00 ",102.40%,"$16,447.00 ",42.30%,"$78,333.00 ",N,"$32,148.00 ",45.50%,"$29,647.00 ",117.70%,23.46%,19.48%,20.52%,1979.29,1868.09,3124.02,2606.2
1840020623,Oceanside,California,CA,San Diego,6073,33.2247,-117.3083,175742,1644,92054 92057 92058 92056 92049 92051 92052 92068,27.40%,30.10%,7.70%,89.50%,31.60%,18.40%,33%,44%,453.118,110674673,82279482,13,82.1,54.9,30.5,35.8,14.20%,0.058226546,10.90%,66.22,354.1,8.5,"$77,226.00 ",66.80%,"$47,778.00 ",58.10%,"$34,583.00 ",70.10%,"$76,890.00 ",60.90%,"$47,896.00 ",62.60%,"$35,603.00 ",49.50%,"$65,086.00 ",55.20%,"$53,177.00 ",69.40%,"$40,750.00 ",129.90%,"$115,103.00 ",122.60%,"$29,469.00 ",Â -3.7%,"$38,347.00 ",108.70%,"$75,631.00 ",92.30%,"$64,332.00 ",138.60%,"$26,064.00 ",132.70%,"$51,892.00 ",80.50%,"$39,095.00 ",16.70%,"$30,442.00 ",118.80%,"$98,897.00 ",133.30%,"$64,147.00 ",90.10%,"$25,338.00 ",84.80%,"$92,731.00 ",N,"$26,176.00 ",Â -18.6%,"$27,799.00 ",N,19.44%,19.67%,22.33%,2194.06,2316.78,2110.91,1370.12
1840020245,Elk Grove,California,CA,Sacramento,6067,38.416,-121.3842,174775,1605,95757 95758 95624 95759,36.50%,36.70%,7.00%,36.50%,31.80%,27.80%,39%,37%,453.118,110674673,82279482,10.7,83.9,87.7,32.1,31.6,None,0.104054558,None,None,None,None,"$94,971.00 ",56.60%,"$58,782.00 ",40.50%,"$38,012.00 ",81.70%,"$104,601.00 ",70.90%,"$61,498.00 ",48.50%,"$45,990.00 ",95.70%,"$76,328.00 ",23.70%,"$50,452.00 ",14.20%,"$34,576.00 ",60.00%,"$87,033.00 ",43.20%,"$61,090.00 ",46.20%,"$32,746.00 ",84.30%,"$97,323.00 ",72.20%,"$48,657.00 ",35.80%,"$34,892.00 ",130.80%,"$75,612.00 ",22.20%,"$61,806.00 ",92.00%,"$31,686.00 ",84.40%,"$112,229.00 ",100.80%,"$59,085.00 ",29.80%,"$25,114.00 ",116.50%,"$97,304.00 ",N,"$73,793.00 ",147.50%,"$32,058.00 ",92.70%,19.44%,19.67%,22.33%,736.8,1310.85,276.01,1947.5
1840015141,Pembroke Pines,Florida,FL,Broward,12011,26.0128,-80.3382,173591,2051,33029 33028 33024 33026 33023 33027 33025 33084,51.50%,34.60%,5.20%,64.80%,39.60%,37.80%,37%,37%,842.169,238451609,12328825,12.4,76.4,36.9,25,31.8,12.70%,0.041562231,9.60%,63.74,115.4,8.6,"$67,232.00 ",27.70%,"$35,544.00 ",17.20%,"$31,131.00 ",30.60%,"$73,401.00 ",41.60%,"$35,849.00 ",28.90%,"$33,114.00 ",32.10%,"$61,489.00 ",10.90%,"$35,852.00 ",Â -11.8%,"$27,886.00 ",31.10%,"$51,524.00 ",Â -14.3%,"$47,916.00 ",28.70%,"$29,843.00 ",38.10%,"$70,283.00 ",25.00%,"$31,188.00 ",Â -11.8%,"$27,854.00 ",31.60%,"$116,237.00 ",68.20%,"$96,901.00 ",N,"$42,318.00 ",144.30%,"$85,888.00 ",50.10%,"$30,797.00 ",Â -9.7%,"$22,729.00 ",30.20%,"$56,785.00 ",N,"$49,465.00 ",38.00%,"$26,238.00 ",55.20%,19.81%,20.33%,22.33%,2236.95,1850.78,4587.02,814.42
1840021499,Vallejo,California,CA,Solano,6095,38.1133,-122.2358,173256,1524,94592 94590 94591 94589,31.40%,26.50%,6.90%,43.20%,61.20%,26.70%,67%,38%,453.118,110674673,82279482,13.2,72.3,62.6,30,39.6,8.30%,0.043911814,5.90%,75.79,192.8,6,"$71,265.00 ",42.40%,"$48,192.00 ",60.40%,"$33,208.00 ",62.70%,"$70,275.00 ",49.60%,"$40,878.00 ",32.00%,"$37,497.00 ",53.50%,"$62,816.00 ",41.30%,"$52,626.00 ",90.80%,"$33,228.00 ",73.00%,"$97,139.00 ",42.00%,"$53,584.00 ",77.30%,"$34,839.00 ",71.30%,"$63,189.00 ",35.60%,"$53,528.00 ",62.40%,"$21,690.00 ",50.50%,"$176,262.00 ",N,"$22,129.00 ",Â -2.7%,"$25,126.00 ",41.70%,"$72,311.00 ",57.60%,"$52,998.00 ",114.80%,"$26,330.00 ",106.40%,"$63,603.00 ",N,"$67,944.00 ",69.50%,"$21,547.00 ",58.10%,19.44%,19.67%,22.33%,1824.96,1811.28,2215.56,1808.01
1840020577,Garden Grove,California,CA,Orange,6059,33.7787,-117.9601,171644,3690,92844 92843 92840 92841 92845 92842 92846,63.70%,24.70%,2.70%,41.80%,37.50%,44.90%,29%,46%,453.118,110674673,82279482,13.6,73.5,48.8,30.8,61.2,11.00%,0.051120308,6.80%,72.66,NA,12.7,"$72,240.00 ",51.30%,"$40,075.00 ",30.40%,"$26,704.00 ",64.70%,"$78,985.00 ",55.90%,"$50,039.00 ",58.10%,"$28,772.00 ",41.60%,"$67,675.00 ",47.20%,"$54,461.00 ",40.50%,"$16,755.00 ",Â -9.2%,"$61,837.00 ",40.20%,"$20,784.00 ",6.70%,"$25,280.00 ",90.60%,"$75,827.00 ",72.00%,"$42,547.00 ",35.90%,"$21,530.00 ",106.30%,"$109,812.00 ",N,"$39,463.00 ",N,"$32,160.00 ",N,"$71,472.00 ",57.60%,"$34,378.00 ",20.00%,"$21,797.00 ",68.10%,"$71,893.00 ",N,"$34,862.00 ",Â -4.8%,"$25,906.00 ",146.40%,19.44%,19.67%,22.33%,1802.9,1416.56,1451.12,928.82
