City_ID,City_Name,State_Name,State_ID,County_Name,County_FIPS,Latitude,Longitude,Population_August_13_2021,Density_August_13_2021,Zips,State annual CO2 equivalent total output emission rate (lb/MWh) 2020,State annual total nonrenewables net generation (MWh) 2020,State annual total renewables net generation (MWh) 2020,Frequent Physical Distress in 2018 (Percent),alltransit_performance_score,AirQuality2020
1840009315,Omaha,Nebraska,NE,Douglas,31055,41.2627,-96.0522,847819,1309,68112 68117 68118 68107 68104 68105 68108 68178 68164 68122 68127 68124 68022 68111 68110 68114 68116 68137 68135 68132 68144 68134 68131 68130 68102 68106 68152 68154 68101 68103 68109 68119 68139 68145 68172 68175 68176 68179 68180 68182 68183 68197 68198,1200.67,26107499,10648740,11,4.7,7.3
1840023252,El Paso,Texas,TX,El Paso,48141,31.8479,-106.4309,843386,1022,79901 79902 79903 79904 79905 79906 79907 79930 79932 79935 79934 79936 79912 79911 79835 79922 79920 79927 79924 79925 79915 79910 79913 79914 79917 79923 79926 79931 79937 79940 79941 79943 79944 79945 79946 79947 79948 79949 79950 79951 79952 79953 79954 79955 79958 79960 79961 79968 79976 79978 79980 79995 79996 79997 79998 79999 88540 88541 88542 88543 88544 88545 88546 88547 88548 88549 88550 88553 88554 88555 88556 88557 88558 88559 88560 88561 88562 88563 88565 88566 88567 88568 88569 88570 88571 88572 88573 88574 88575 88576 88577 88578 88579 88580 88581 88582 88583 88584 88585 88586 88588 88590 88595,857.519,369966928,103399309,14.1,4.9,8
1840013305,Honolulu,Hawaii,HI,Honolulu,15003,21.3294,-157.846,820987,2200,96859 96850 96822 96826 96813 96815 96814 96817 96816 96819 96818 96801 96802 96803 96804 96805 96806 96807 96808 96809 96810 96811 96812 96820 96823 96828 96830 96836 96837 96838 96839 96840 96841 96843 96844 96846 96847 96848 96849 96858 96898,1526.5,7439241,1629999,11.2,7.9,3.4
1840021024,McAllen,Texas,TX,Hidalgo,48215,26.2273,-98.2471,804114,841,78573 78504 78503 78501 78502 78505,857.519,369966928,103399309,14.5,3.2,8
1840019176,Albuquerque,New Mexico,NM,Bernalillo,35001,35.1053,-106.6464,761195,1155,87121 87120 87123 87112 87113 87110 87111 87116 87114 87109 87108 87102 87105 87104 87107 87106 87119 87125 87131 87151 87153 87154 87158 87181 87184 87187 87190 87191 87192 87194 87196 87197 87198 87199,1259.87,24755709,9250130,12.8,4.9,6.3
1840006507,Birmingham,Alabama,AL,Jefferson,1073,33.5277,-86.7987,739573,553,35218 35214 35215 35217 35210 35211 35212 35213 35243 35242 35224 35221 35222 35228 35203 35207 35206 35205 35204 35209 35208 35254 35068 35061 35234 35235 35233 35201 35202 35220 35232 35237 35238 35246 35249 35255 35259 35261 35270 35282 35283 35285 35287 35290 35291 35292 35294 35295 35297 35298,721.058,119834631,17007402,16.6,0.2,8.8
1840034249,Dayton,Ohio,OH,Montgomery,39113,39.7797,-84.1998,718353,978,45432 45402 45403 45406 45404 45405 45409 45428 45420 45424 45410 45414 45417 45419 45377 45401 45412 45422 45423 45481 45490,1253.28,117491996,3500737,18.1,6.2,7.4
1840000373,Rochester,New York,NY,Monroe,36055,43.168,-77.6162,703952,2220,14608 14609 14606 14604 14605 14607 14627 14620 14621 14619 14615 14614 14617 14611 14610 14613 14612 14602 14603 14638 14639 14642 14643 14644 14646 14647 14649 14650 14651 14653,416.695,91870655,37541300,15.5,6.5,7.2
1840020319,Fresno,California,CA,Fresno,6019,36.7831,-119.7941,703498,1789,93730 93650 93702 93703 93701 93706 93704 93705 93728 93720 93721 93722 93726 93727 93711 93710 93707 93708 93709 93714 93715 93716 93717 93718 93724 93729 93740 93744 93745 93750 93755 93760 93761 93764 93765 93771 93772 93774 93775 93776 93777 93778 93779 93790 93791 93792 93793 93794 93844,453.118,110674673,82279482,15.4,5,10.7
1840001044,Allentown,Pennsylvania,PA,Lehigh,42077,40.5961,-75.4756,683794,2672,18105 18104 18101 18103 18102 18109 18001,697.527,221360618,8774335,16.5,6,7.6
1840021672,Tulsa,Oklahoma,OK,Tulsa,40143,36.1284,-95.9042,671033,784,74133 74134 74135 74132 74130 74136 74137 74145 74127 74112 74114 74115 74117 74119 74015 74105 74129 74128 74120 74126 74110 74116 74107 74106 74104 74103 74146 74108 74101 74121 74141 74147 74148 74149 74150 74152 74153 74155 74156 74158 74159 74169 74170 74171 74172 74182 74186 74187 74192 74193,708.652,49722083,32575748,14.6,3.6,8.1
1840015130,Cape Coral,Florida,FL,Lee,12071,26.6446,-81.9956,668382,708,33991 33990 33993 33914 33909 33904 33910 33911 33915,842.169,238451609,12328825,14.2,2.1,7.4
1840018905,Concord,California,CA,Contra Costa,6013,37.9722,-122.0016,652308,1633,94518 94519 94521 94520 94522 94524 94527,453.118,110674673,82279482,12,5.5,10.7
1840018825,Colorado Springs,Colorado,CO,El Paso,8041,38.8674,-104.7606,642413,946,80951 80909 80904 80905 80906 80907 80903 80939 80938 80910 80917 80916 80915 80914 80919 80918 80927 80924 80925 80922 80923 80920 80921 80929 80901 80932 80934 80935 80936 80937 80941 80942 80946 80947 80949 80950 80960 80962 80977 80995 80997,1219.24,37218614,16573573,10.9,3,7.4
1840015163,Charleston,South Carolina,SC,Charleston,45019,32.8153,-79.9628,628377,480,29414 29424 29455 29407 29401 29403 29409 29492 29412 29402 29413 29417 29422 29425 29457,513.861,91547963,6980834,9.9,3.2,7
1840000466,Springfield,Massachusetts,MA,Hampden,25013,42.1155,-72.5395,623401,1860,01151 01118 01119 01199 01129 01128 01107 01105 01104 01103 01109 01108 01101 01102 01111 01115 01138 01139 01144 01152,879.901,14202265,3992900,17,6.9,6.5
1840002928,Grand Rapids,Michigan,MI,Kent,26081,42.962,-85.6562,609314,1734,49546 49507 49506 49505 49504 49503 49508 49501 49502 49514 49515 49523 49555 49588 49599,938.031,96709974,9914747,13.7,6.5,7.7
1840020580,Mission Viejo,California,CA,Orange,6059,33.6095,-117.655,590249,2058,92692 92691 92690,453.118,110674673,82279482,10.6,3.2,10.7
1840000417,Albany,New York,NY,Albany,36001,42.6664,-73.7987,586383,1740,12208 12209 12204 12206 12207 12202 12203 12205 12210 12222 12201 12223 12226 12228 12229 12230 12231 12232 12233 12234 12235 12236 12237 12238 12239 12240 12241 12242 12243 12244 12245 12246 12248 12250 12255 12257 12260 12261,416.695,91870655,37541300,11.2,8.1,7.8
1840014486,Knoxville,Tennessee,TN,Knox,47093,35.9692,-83.9496,586048,733,37918 37912 37909 37902 37924 37920 37921 37922 37923 37919 37915 37914 37917 37916 37901 37927 37928 37929 37939 37950 37995 37996 37997,571.407,66730539,13835471,15.3,4.4,6.2
1840019148,Bakersfield,California,CA,Kern,6029,35.3529,-119.0359,579295,990,93306 93307 93304 93305 93301 93309 93314 93311 93313 93312 93302 93383 93384 93385 93387 93389 93390,453.118,110674673,82279482,15.1,4.4,15.5
1840020135,Ogden,Utah,UT,Weber,49057,41.2278,-111.9682,578523,1230,84404 84401 84403 84244 84407 84408 84409 84415,1565.76,32442621,4644687,13.2,6.6,7.6
1840013941,Baton Rouge,Louisiana,LA,East Baton Rouge,22033,30.4418,-91.131,570308,983,70836 70808 70809 70802 70803 70801 70806 70807 70805 70820 70819 70811 70815 70814 70816 70804 70813 70821 70822 70823 70825 70827 70831 70833 70835 70873 70874 70891 70892 70893 70894 70895 70898,761.738,97195892,3358812,13.2,4.5,8.1
1840000791,Akron,Ohio,OH,Summit,39153,41.0798,-81.5219,565208,1231,44306 44307 44304 44305 44302 44303 44301 44308 44320 44311 44310 44313 44312 44319 44314 44309 44315 44316 44317 44325 44326 44328 44334 44396 44398,1253.28,117491996,3500737,15.9,5.3,8
1840004850,New Haven,Connecticut,CT,New Haven,9009,41.3112,-72.9246,564830,2690,06519 06511 06510 06513 06512 06515 06501 06502 06503 06505 06506 06507 06508 06509 06520 06521 06530 06531 06532 06533 06534 06535 06536 06540,529.766,39265173,1925399,13,7.9,8.2
1840014730,Columbia,South Carolina,SC,Richland,45079,34.0376,-80.9037,560041,373,29202 29203 29205 29201 29207 29204 29208 29209 29212 29225 29229 29147 29210 29206 29214 29215 29216 29217 29218 29220 29224 29226 29240 29250,513.861,91547963,6980834,11.7,5.2,6.9
1840020566,Mesa,Arizona,AZ,Maricopa,4013,33.4017,-111.718,518012,1448,85208 85209 85201 85202 85203 85204 85205 85206 85207 85215 85213 85212 85210 85211 85214 85216 85274 85275 85277,736.979,96114769,13190288,14,4.6,8.3
1840015094,Palm Bay,Florida,FL,Brevard,12009,27.955,-80.6627,507002,456,32909 32905 32907 32976 32948 32908 32902 32906 32910 32911,842.169,238451609,12328825,15.6,1.8,7.9
1840020174,Provo,Utah,UT,Utah,49049,40.2457,-111.6457,500617,1080,84604 84606 84601 84602 84603 84605,1565.76,32442621,4644687,9.8,6,7.6
1840000434,Worcester,Massachusetts,MA,Worcester,25027,42.2705,-71.8079,498328,1916,01610 01608 01609 01602 01603 01604 01605 01606 01607 01601 01613 01614 01615 01653 01655,879.901,14202265,3992900,13.7,5.7,6.5
1840020553,Murrieta,California,CA,Riverside,6065,33.572,-117.1909,496046,1335,92563 92562,453.118,110674673,82279482,11.2,2.6,10.6
1840001686,Wichita,Kansas,KS,Sedgwick,20173,37.6896,-97.3442,482249,931,67230 67235 67260 67217 67216 67215 67214 67213 67212 67211 67210 67219 67218 67223 67220 67226 67202 67203 67204 67205 67206 67207 67208 67209 67201 67275 67276 67277 67278,804.193,30424312,24117519,13.2,2.8,7.8
1840000572,Toledo,Ohio,OH,Lucas,39095,41.6639,-83.5822,482111,1308,43615 43611 43613 43612 43614 43608 43610 43606 43607 43604 43605 43609 43620 43623 43601 43603 43635 43652 43656 43657 43659 43660 43661 43666 43667 43681 43682 43697 43699,1253.28,117491996,3500737,16.5,3.9,8.7
1840007069,Des Moines,Iowa,IA,Polk,19153,41.5725,-93.6105,473957,938,50309 50312 50314 50316 50317 50310 50311 50313 50319 50321 50320 50315 50301 50302 50303 50304 50305 50306 50307 50308 50318 50328 50329 50330 50331 50332 50335 50340 50380 50381 50391 50392 50393 50394 50395 50396 50936 50940 50947 50950 50980 50981 50982 50983,615.198,24199572,35437099,11.3,5,7.5
1840020490,Long Beach,California,CA,Los Angeles,6037,33.7981,-118.1675,462628,3523,90822 90804 90805 90806 90807 90802 90803 90808 90831 90814 90813 90810 90815 90801 90832 90833 90840 90842 90844 90846 90847 90848 90853,453.118,110674673,82279482,12.9,8,10.7
1840015119,Port St. Lucie,Florida,FL,St. Lucie,12111,27.2796,-80.3883,461152,653,34986 34984 34983 34987 34952 34953 34985,842.169,238451609,12328825,14.2,1,7.4
1840019390,Denton,Texas,TX,Denton,48121,33.2176,-97.1419,457177,567,76207 76205 76201 76208 76209 76210 76259 76202 76203 76204 76206,857.519,369966928,103399309,10.6,3.8,8.7
1840002915,Madison,Wisconsin,WI,Dane,55025,43.0826,-89.3931,447245,1263,53706 53704 53705 53703 53726 53792 53719 53718 53715 53714 53717 53716 53711 53713 53701 53707 53708 53725 53774 53777 53782 53783 53784 53785 53786 53788 53790 53793 53794,1192.01,55655306,5785231,9.3,6.3,8.5
1840020121,Reno,Nevada,NV,Washoe,32031,39.5497,-119.8483,445020,907,89521 89523 89439 89503 89502 89501 89506 89509 89508 89519 89512 89505 89507 89533 89555 89557 89595 89599,716.623,28728879,11606341,13.1,4.3,11
1840015509,Little Rock,Arkansas,AR,Pulaski,5119,34.7256,-92.3576,439815,634,72211 72210 72212 72223 72209 72202 72201 72206 72207 72204 72205 72103 72227 72215 72217 72219 72222 72225 72231 72255 72260 72295,951.287,48839978,5801281,13.7,3.3,8.2
1840020296,Oakland,California,CA,Alameda,6001,37.7903,-122.2165,433031,2991,94621 94705 94704 94611 94610 94613 94619 94612 94618 94606 94607 94602 94603 94601 94609 94605 94608 94604 94614 94615 94617 94620 94623 94624 94649 94659 94660 94661 94666,453.118,110674673,82279482,12.8,8.3,10.5
1840013364,Durham,North Carolina,NC,Durham,37063,35.9794,-78.9031,424700,959,27703 27705 27704 27707 27701 27709 27712 27713 27706 27708 27710 27715 27717 27722,648.445,105124842,19209423,11,4.8,4.8
1840015324,Winston-Salem,North Carolina,NC,Forsyth,37067,36.1029,-80.2611,422269,721,27110 27127 27040 27107 27106 27105 27104 27103 27101 27109 27102 27108 27111 27113 27114 27115 27116 27117 27120 27130 27150 27152 27155 27157 27198 27199,648.445,105124842,19209423,13.2,3.4,8
1840019304,Indio,California,CA,Riverside,6065,33.7346,-116.2346,417059,1066,92241 92201 92203,453.118,110674673,82279482,15.1,3.7,10.7
1840015064,Palm Coast,Florida,FL,Flagler,12035,29.5392,-81.246,417007,364,32164 32136 32137 32135 32142 32143,842.169,238451609,12328825,14.7,0,8.5
1840014569,Chattanooga,Tennessee,TN,Hamilton,47065,35.0657,-85.2488,415501,493,37415 37416 37410 37411 37419 37409 37421 37363 37408 37403 37402 37407 37405 37406 37404 37343 37351 37350 37401 37414 37424 37450,571.407,66730539,13835471,16.2,3.3,8.5
1840021093,Spokane,Washington,WA,Spokane,53063,47.6671,-117.433,412275,1247,99201 99203 99202 99205 99204 99207 99208 99224 99223 99001 99212 99209 99210 99219 99220 99252 99256 99258 99260,213.274,28922609,87156565,13.7,6,103
1840000378,Syracuse,New York,NY,Onondaga,36067,43.0409,-76.1438,404223,2195,13210 13214 13290 13224 13207 13206 13205 13204 13203 13202 13208 13201 13217 13218 13221 13235 13244 13252 13261,416.695,91870655,37541300,15,5.9,7.8
1840019422,Arlington,Texas,TX,Tarrant,48439,32.6998,-97.125,398854,1607,76040 76006 76001 76002 76018 76013 76012 76011 76010 76017 76016 76015 76014 76003 76004 76005 76007 76019 76094 76096,857.519,369966928,103399309,13,0.1,8.7
1840021517,Stockton,California,CA,San Joaquin,6077,37.9765,-121.3109,397264,1941,95219 95212 95210 95211 95209 95205 95207 95202 95204 95206 95203 95201 95267 95269 95296 95297,453.118,110674673,82279482,15.2,4.2,10.5
1840029462,Augusta,Georgia,GA,Richmond,13245,33.3645,-82.0708,390809,252,30912 30815 30812 30907 30906 30904 30901 30905 30909 30805 30914 30916 30917 30919 30999,723.513,105671813,13921563,15.5,1.9,8.7
1840027142,Boise,Idaho,ID,Ada,16001,43.6007,-116.2312,389280,1056,83703 83702 83705 83704 83709 83716 83706 83712 83713 83701 83708 83715 83717 83720 83722 83724 83725 83728 83729 83735 83756 83799,213.396,4229986,13444585,10.2,3.8,7.8
1840020474,Oxnard,California,CA,Ventura,6111,34.1963,-119.1815,387647,3040,93035 93036 93030 93033 93031 93032 93034,453.118,110674673,82279482,14.9,5.5,10.7
1840003389,Scranton,Pennsylvania,PA,Lackawanna,42069,41.4044,-75.6649,384250,1169,18509 18508 18510 18503 18505 18507 18504 18515 18540,697.527,221360618,8774335,15.6,5.1,7.6
1840020287,Modesto,California,CA,Stanislaus,6099,37.6374,-121.0028,383134,1933,95358 95356 95355 95354 95351 95350 95352 95353 95397,453.118,110674673,82279482,14.7,5.2,10.7
1840018794,Aurora,Colorado,CO,Adams,8001,39.7087,-104.7273,379289,949,80247 80137 80045 80018 80019 80016 80017 80014 80015 80012 80013 80010 80011 80040 80041 80042 80044 80046 80047,1219.24,37218614,16573573,11.6,6.4,6.8
1840003563,Youngstown,Ohio,OH,Mahoning,39099,41.0993,-80.6463,378732,744,44502 44503 44504 44505 44506 44507 44509 44511 44510 44501 44555,1253.28,117491996,3500737,20.4,3.5,8
1840013368,Fayetteville,Arkansas,AR,Washington,5143,36.0713,-94.166,351246,625,72704 72703 72701 72702,951.287,48839978,5801281,11.5,3.9,8
1840019322,Anaheim,California,CA,Orange,6059,33.839,-117.8572,350365,2688,92808 92806 92807 92804 92805 92802 92801 92803 92809 92812 92815 92816 92817 92825 92850 92899,453.118,110674673,82279482,13.1,4.9,12
1840021731,Victorville,California,CA,San Bernardino,6071,34.5277,-117.3536,346789,641,92394 92395 92392 92393,453.118,110674673,82279482,16.7,3.8,8.2
1840020516,Lancaster,California,CA,Los Angeles,6037,34.6935,-118.1753,343304,645,93535 93534 93536 93539 93584,453.118,110674673,82279482,15,0.9,10.7
1840013356,Greensboro,North Carolina,NC,Guilford,37081,36.0956,-79.8269,343090,887,27410 27455 27214 27408 27409 27403 27401 27406 27407 27405 27402 27404 27411 27412 27413 27417 27420 27427 27429 27435 27438 27495 27497 27498 27499,648.445,105124842,19209423,12.1,3.7,6.4
1840019718,Corpus Christi,Texas,TX,Nueces,48355,27.726,-97.3755,342464,789,78373 78408 78409 78406 78407 78404 78405 78402 78401 78419 78418 78414 78417 78416 78411 78410 78413 78412 78403 78426 78427 78460 78463 78465 78466 78467 78468 78469 78472 78480,857.519,369966928,103399309,13.7,4.6,8
1840008261,Fort Wayne,Indiana,IN,Allen,18003,41.0886,-85.1437,334122,943,46835 46845 46818 46814 46815 46816 46803 46802 46807 46806 46805 46804 46809 46808 46825 46801 46850 46851 46852 46853 46854 46855 46856 46857 46858 46859 46860 46861 46862 46863 46864 46865 46866 46867 46868 46869 46885 46895 46897,1549.45,82568218,7388006,13.6,2.8,8.3
1840021964,Santa Ana,California,CA,Orange,6059,33.7366,-117.8819,332318,4689,92703 92701 92705 92704 92707 92706 92702 92712 92735 92799,453.118,110674673,82279482,15.1,6.6,10.3
1840002949,Flint,Michigan,MI,Genesee,26049,43.0235,-83.6922,332190,1103,48553 48551 48504 48505 48506 48507 48502 48503 48550 48552 48556 48557,938.031,96709974,9914747,20.9,5,6
1840013490,Fayetteville,North Carolina,NC,Cumberland,37051,35.0846,-78.9776,327435,552,28304 28305 28306 28307 28301 28303 28308 28390 28311 28310 28314 28302 28309,648.445,105124842,19209423,12.9,3.1,6.8
1840014895,Jackson,Mississippi,MS,Hinds,28049,32.3163,-90.2124,325350,558,39272 39206 39204 39203 39202 39201 39209 39269 39174 39211 39212 39213 39216 39217 39060 39205 39207 39210 39215 39225 39236 39250 39271 39282 39283 39284 39286 39289 39296 39298,894.134,64651957,1847332,15.3,2.7,6.8
1840021488,Santa Rosa,California,CA,Sonoma,6097,38.4458,-122.7067,324634,1605,95404 95409 95403 95401 95407 95405 95406,453.118,110674673,82279482,12.5,4.6,10.7
1840003102,Lansing,Michigan,MI,Ingham,26065,42.7142,-84.5601,324286,1164,48933 48915 48912 48911 48910 48921 48906 48901 48909 48916 48919 48922 48924 48929 48930 48937 48951 48956,938.031,96709974,9914747,14.8,5.8,6
1840015211,Lexington,Kentucky,KY,Fayette,21067,38.0423,-84.4587,323152,439,40505 40506 40508 40509 40504 40507 40502 40503 40517 40516 40513 40511 40510 40515 40514 40512 40522 40523 40524 40526 40533 40536 40544 40546 40550 40555 40574 40575 40576 40577 40578 40579 40580 40581 40582 40583 40588 40591 40598,1684.87,58118198,5395636,13.2,3.8,6.8
1840003172,Ann Arbor,Michigan,MI,Washtenaw,26161,42.2755,-83.7312,322267,1659,48103 48104 48105 48108 48109 48113,938.031,96709974,9914747,9.1,7.9,8.2
1840020361,Henderson,Nevada,NV,Clark,32003,36.0133,-115.038,320189,1165,89044 89052 89002 89074 89015 89014 89011 89012 89009 89077,716.623,28728879,11606341,12.7,3.5,5.1
1840005061,Huntsville,Alabama,AL,Madison,1089,34.6988,-86.6412,319249,361,35801 35803 35802 35805 35806 35741 35824 35763 35757 35756 35810 35811 35816 35896 35762 35804 35807 35809 35814 35815 35893 35894 35895 35897 35899,721.058,119834631,17007402,13.2,1.8,7.1
1840006009,Mobile,Alabama,AL,Mobile,1097,30.6783,-88.1162,315502,522,36606 36607 36604 36605 36602 36603 36608 36609 36688 36582 36615 36617 36611 36610 36619 36618 36695 36693 36571 36601 36628 36633 36640 36641 36644 36652 36660 36670 36675 36689 36691,721.058,119834631,17007402,15,3,6.8
1840020151,Fort Collins,Colorado,CO,Larimer,8069,40.5478,-105.0656,312666,1149,80521 80528 80526 80524 80525 80523 80527 80553,1219.24,37218614,16573573,8.7,4.7,8.1
1840013411,Asheville,North Carolina,NC,Buncombe,37021,35.5704,-82.5536,312507,786,28806 28805 28804 28803 28801 28776 28810 28814 28815 28816,648.445,105124842,19209423,11.5,4.3,4.9
1840021864,Santa Clarita,California,CA,Los Angeles,6037,34.4175,-118.4964,312446,1162,91321 91351 91350 91355 91354 91387 91322 91382 91385 91386,453.118,110674673,82279482,10.8,5,10.7
1840008940,St. Paul,Minnesota,MN,Ramsey,27123,44.9477,-93.104,308096,2288,55114 55117 55116 55119 55130 55101 55155 55102 55103 55106 55107 55104 55105 55108 55131 55133 55144 55145 55146 55164 55170,770.366,40636378,15864248,10.3,7.7,7.3
1840018903,Antioch,California,CA,Contra Costa,6013,37.9789,-121.7958,302419,1466,94531 94509,453.118,110674673,82279482,13.7,6.6,10.7
1840015108,Lakeland,Florida,FL,Polk,12105,28.0556,-81.9545,302284,654,33813 33803 33801 33805 33815 33811 33802 33804 33806,842.169,238451609,12328825,15.7,2.9,8.4
1840001383,Trenton,New Jersey,NJ,Mercer,34021,40.2236,-74.7641,290716,4238,08638 08611 08618 08629 08609 08608 08601 08603 08604 08605 08607 08625 08645 08646 08647 08666 08695,492.293,58578058,2528400,17.5,7.9,7.7
1840009357,Lincoln,Nebraska,NE,Lancaster,31109,40.809,-96.6788,289490,1160,68528 68524 68526 68520 68521 68522 68516 68510 68512 68506 68507 68504 68505 68502 68503 68508 68509 68529 68542 68544 68583 68588,1200.67,26107499,10648740,9.4,3.8,6.1
1840009904,Springfield,Missouri,MO,Greene,29077,37.1943,-93.2916,288090,786,65810 65802 65803 65804 65806 65807 65809 65805 65808 65814 65817 65890 65897 65898 65899,1618.42,66442664,5428458,14.9,3.8,7.9
1840023385,Anchorage,Alaska,AK,Anchorage,2020,61.1508,-149.1091,288000,65,99518 99515 99517 99516 99513 99540 99567 99587 99508 99506 99507 99504 99505 99502 99503 99501 99577 99509 99511 99514 99520 99521 99522 99523 99524 99529 99530 99599,966.128,4342033,1814015,10.8,3.5,5.3
1840020662,Plano,Texas,TX,Collin,48085,33.0502,-96.7487,287677,1549,75093 75023 75025 75024 75074 75075 75026 75086,857.519,369966928,103399309,9.4,2.8,8.9
1840019325,Irvine,California,CA,Orange,6059,33.6772,-117.7738,287401,1691,92617 92614 92612 92618 92620 92602 92603 92604 92606 92616 92619 92650 92697 92698,453.118,110674673,82279482,8.7,3.6,10.7
1840007081,Davenport,Iowa,IA,Scott,19163,41.5563,-90.6052,285362,617,52802 52803 52801 52806 52807 52804 52805 52808 52809,615.198,24199572,35437099,11.2,2.3,8
1840009132,Rockford,Illinois,IL,Winnebago,17201,42.2597,-89.0641,282762,873,61114 61109 61108 61104 61107 61101 61103 61102 61105 61106 61110 61125 61126,556.444,156507019,16830687,15,3.6,8.1
1840002791,Newark,New Jersey,NJ,Essex,34013,40.7245,-74.1725,282011,4509,07103 07102 07105 07104 07107 07106 07108 07112 07114 07101 07175 07188 07191 07192 07193 07195 07198 07199,492.293,58578058,2528400,16.7,8.7,7.6
1840009241,South Bend,Indiana,IN,St. Joseph,18141,41.6767,-86.2696,280498,938,46601 46635 46628 46616 46614 46615 46613 46619 46617 46624 46626 46634 46660 46680 46699,1549.45,82568218,7388006,15.6,4.7,8.3
1840015768,Shreveport,Louisiana,LA,Caddo,22017,32.4656,-93.7956,280062,672,71129 71101 71103 71104 71105 71106 71107 71108 71109 71119 71118 71102 71120 71130 71133 71134 71135 71136 71138 71148 71149 71151 71152 71153 71154 71156 71161 71162 71163 71164 71165 71166,761.738,97195892,3358812,15.5,3.7,8.1
1840015830,Savannah,Georgia,GA,Chatham,13051,32.0281,-81.1784,276295,536,31322 31409 31408 31401 31405 31404 31407 31406 31419 31415 31403 31412 31416 31418 31420 31421,723.513,105671813,13921563,13.7,4.8,6.9
1840019350,Chula Vista,California,CA,San Diego,6073,32.6281,-117.0145,274492,2134,91911 91910 91913 91915 91914 91902 91908 91909 91912 91921,453.118,110674673,82279482,12.8,5.7,10.7
1840020007,Eugene,Oregon,OR,Lane,41039,44.0563,-123.1173,273439,1510,97405 97404 97401 97403 97402 97440,341.611,20652012,42972770,13.7,5.9,14.5
1840000963,Canton,Ohio,OH,Stark,39151,40.8075,-81.3677,269418,1040,44714 44710 44702 44703 44706 44707 44704 44705 44708 44709 44711 44750 44799,1253.28,117491996,3500737,18.6,4.7,9.3
1840020604,Lubbock,Texas,TX,Lubbock,48303,33.5659,-101.8878,267648,741,79406 79423 79424 79416 79412 79413 79410 79411 79414 79404 79407 79401 79403 79415 79402 79408 79409 79430 79452 79453 79457 79464 79490 79491 79493 79499,857.519,369966928,103399309,12.6,3.2,8.8
1840001185,Reading,Pennsylvania,PA,Berks,42011,40.34,-75.9267,267155,3466,19604 19601 19602 19611 19603 19612,697.527,221360618,8774335,18.7,6.5,7.4
1840021224,Salem,Oregon,OR,Marion,41047,44.9231,-123.0246,266804,1382,97302 97301 97306 97304 97317 97309 97310 97311 97312 97314,341.611,20652012,42972770,14.7,6.5,10.7
1840015977,St. Petersburg,Florida,FL,Pinellas,12103,27.7931,-82.6652,265351,1656,33707 33702 33762 33713 33712 33711 33710 33716 33715 33714 33705 33701 33703 33704 33729 33731 33732 33733 33734 33742 33743 33747,842.169,238451609,12328825,13.6,5.6,7.9
1840015044,Lafayette,Louisiana,LA,Lafayette,22055,30.2084,-92.0323,264357,877,70508 70507 70506 70503 70501 70502 70504 70505 70509 70593 70596 70598,761.738,97195892,3358812,13.4,3.3,7.7
1840021002,Laredo,Texas,TX,Webb,48479,27.5629,-99.4875,262491,958,78046 78045 78043 78040 78041 78042,857.519,369966928,103399309,16.2,4.5,8.3
1840003600,Jersey City,New Jersey,NJ,Hudson,34017,40.7161,-74.0682,262075,6863,07310 07311 07302 07307 07306 07305 07304 07097 07303 07308 07395 07399,492.293,58578058,2528400,11.7,9.3,7.6
1840014559,Concord,North Carolina,NC,Cabarrus,37025,35.3933,-80.6366,261801,585,28025 28027 28026,648.445,105124842,19209423,11.8,1.9,4.8
1840014887,Columbus,Georgia,GA,Muscogee,13215,32.51,-84.8771,261445,349,31829 31820 31909 31904 31905 31906 31907 31901 31903 31808 31902 31908 31914 31917 31993 31995 31997 31998 31999,723.513,105671813,13921563,14.3,2.2,8.5
1840019309,Chandler,Arizona,AZ,Maricopa,4013,33.2826,-111.8516,261165,1548,85248 85249 85226 85224 85225 85286 85246,736.979,96114769,13190288,10.7,4.1,8.3
1840020657,McKinney,Texas,TX,Collin,48085,33.2015,-96.6669,258277,1148,75069 75070 75071 75072,857.519,369966928,103399309,10.1,1.9,8.9
1840021940,Scottsdale,Arizona,AZ,Maricopa,4013,33.6872,-111.8651,258069,541,85259 85258 85251 85250 85257 85255 85254 85266 85262 85260 85252 85261 85267 85271,736.979,96114769,13190288,10.7,5.1,8.3
1840020854,Killeen,Texas,TX,Bell,48027,31.0754,-97.7296,258009,1073,76541 76543 76542 76549 76540 76547,857.519,369966928,103399309,11.7,2.5,8.7
1840015913,Tallahassee,Florida,FL,Leon,12073,30.4551,-84.2526,257601,747,32311 32312 32399 32304 32303 32301 32309 32308 32302 32306 32307 32313 32314 32315 32316,842.169,238451609,12328825,11.2,4.7,7.4
1840009373,Peoria,Illinois,IL,Peoria,17143,40.752,-89.6153,256286,888,61625 61606 61615 61614 61605 61602 61603 61604 61601 61613 61629 61630 61634 61636 61637 61638 61639 61643 61651 61652 61653 61654 61655 61656,556.444,156507019,16830687,13.2,4,8.1
1840015576,Wilmington,North Carolina,NC,New Hanover,37129,34.21,-77.8866,255616,929,28409 28401 28405 28403 28412 28402 28406 28408,648.445,105124842,19209423,12,3.1,6.8
