City_ID,City_Name,State_Name,State_ID,County_Name,County_FIPS,Latitude,Longitude,Population_August_13_2021,Density_August_13_2021,Zips,revenue_imputed_2017,payroll_imputed_2017,employees_imputed_2017,government_finances_expenditure_per_resident_in_2018,government_finances_revenue_per_resident_in_2018,government_finances_debt_per_resident_in_2018,government_finances_cash_and_securities_per_resident_in_2018,past_trade_dollars_2020,past_trade_tons_2020,future_trade_dollars_2030,future_trade_tons_2030,median_gross_rent_in_2019,cost_of_living_index_in_march_2019,percentage_of_residents_living_in_poverty_in_2019,unemployment_in_november_2020,broadband_connection_2019,park_access_2018,preventive_services_2018,walkability_2019,average_domestic_production_to_consumption_ratio_2020
1840006507,Birmingham,Alabama,AL,Jefferson,1073,33.5277,-86.7987,739573,553,35218 35214 35215 35217 35210 35211 35212 35213 35243 35242 35224 35221 35222 35228 35203 35207 35206 35205 35204 35209 35208 35254 35068 35061 35234 35235 35233 35201 35202 35220 35232 35237 35238 35246 35249 35255 35259 35261 35270 35282 35283 35285 35287 35290 35291 35292 35294 35295 35297 35298,19.81%,17.33%,19.67%,3387.07,3320.85,13865.34,2470.21,308208.2221,375360.0095,363950.4192,413998.9279,$839.00 ,86.6,25.20%,6.80%,53.9,45.8,30.1,35.4,0.931252416
1840034249,Dayton,Ohio,OH,Montgomery,39113,39.7797,-84.1998,718353,978,45432 45402 45403 45406 45404 45405 45409 45428 45420 45424 45410 45414 45417 45419 45377 45401 45412 45422 45423 45481 45490,20.93%,19.33%,18.00%,2829.08,2620.23,2995.93,2407.98,773260.7613,665203.1754,928597.8133,762629.9374,$730.00 ,93.3,29.60%,7.90%,56.2,75.8,25.9,48.4,0.992572692
1840000373,Rochester,New York,NY,Monroe,36055,43.168,-77.6162,703952,2220,14608 14609 14606 14604 14605 14607 14627 14620 14621 14619 14615 14614 14617 14611 14610 14613 14612 14602 14603 14638 14639 14642 14643 14644 14646 14647 14649 14650 14651 14653,20.56%,20.33%,23.33%,9954.7,6922.51,3943.36,1737.73,940519.0541,572167.1529,1202409.761,640601.8755,$847.00 ,102.3,25.30%,10.70%,58.8,77.6,18.9,64.9,0.862411789
1840020319,Fresno,California,CA,Fresno,6019,36.7831,-119.7941,703498,1789,93730 93650 93702 93703 93701 93706 93704 93705 93728 93720 93721 93722 93726 93727 93711 93710 93707 93708 93709 93714 93715 93716 93717 93718 93724 93729 93740 93744 93745 93750 93755 93760 93761 93764 93765 93771 93772 93774 93775 93776 93777 93778 93779 93790 93791 93792 93793 93794 93844,19.44%,19.67%,22.33%,1587.12,1552.5,5310.49,782.62,2556480.48,1299362.567,3334321.85,1486806.432,"$1,058.00 ",95.8,23.20%,8.50%,65.3,65.9,25.9,44.9,0.946299147
1840001044,Allentown,Pennsylvania,PA,Lehigh,42077,40.5961,-75.4756,683794,2672,18105 18104 18101 18103 18102 18109 18001,18.70%,19.00%,21.33%,1929.96,1236.88,1844.82,217.09,800388.0924,772553.2862,952286.1358,853636.6577,"$1,057.00 ",100.3,22.30%,10.20%,64,56.8,29.4,70.4,0.971231136
1840021672,Tulsa,Oklahoma,OK,Tulsa,40143,36.1284,-95.9042,671033,784,74133 74134 74135 74132 74130 74136 74137 74145 74127 74112 74114 74115 74117 74119 74015 74105 74129 74128 74120 74126 74110 74116 74107 74106 74104 74103 74146 74108 74101 74121 74141 74147 74148 74149 74150 74152 74153 74155 74156 74158 74159 74169 74170 74171 74172 74182 74186 74187 74192 74193,20.38%,17.59%,19.07%,2221.03,2561.6,7772.98,3314.44,245791.0675,367534.2011,278444.7962,408714.9489,$827.00 ,86.3,18.60%,6.90%,65.1,56.4,37.3,38.9,0.972771062
1840015130,Cape Coral,Florida,FL,Lee,12071,26.6446,-81.9956,668382,708,33991 33990 33993 33914 33909 33904 33910 33911 33915,19.81%,20.33%,22.33%,1822.94,1909.03,9050.72,1598.81,742961.257,650746.2228,945766.0716,725010.3755,"$1,365.00 ",92.1,7.40%,5.50%,76.3,15.9,35.2,16.7,1.526919908
1840018905,Concord,California,CA,Contra Costa,6013,37.9722,-122.0016,652308,1633,94518 94519 94521 94520 94522 94524 94527,19.44%,19.67%,22.33%,1413.93,1518.58,1359.94,1325.6,2556480.48,1299362.567,3334321.85,1486806.432,"$1,982.00 ",146.4,9.00%,6.30%,80.7,59.3,31.1,46,0.946299147
1840018825,Colorado Springs,Colorado,CO,El Paso,8041,38.8674,-104.7606,642413,946,80951 80909 80904 80905 80906 80907 80903 80939 80938 80910 80917 80916 80915 80914 80919 80918 80927 80924 80925 80922 80923 80920 80921 80929 80901 80932 80934 80935 80936 80937 80941 80942 80946 80947 80949 80950 80960 80962 80977 80995 80997,20.93%,20.33%,20.67%,3663.39,2936.3,11993.41,1090.43,243183.2209,366942.9009,285433.3427,408070.2267,"$1,212.00 ",98.5,9.30%,6.10%,78.3,73.5,31.2,35,1.033550699
1840015163,Charleston,South Carolina,SC,Charleston,45019,32.8153,-79.9628,628377,480,29414 29424 29455 29407 29401 29403 29409 29492 29412 29402 29413 29417 29422 29425 29457,20.19%,18.00%,20.33%,3124.01,2862.46,382.38,2051.06,278247.5844,205142.2828,352865.2214,237310.7293,"$1,378.00 ",94.3,12.20%,3.90%,69.3,48.6,39.1,39.8,0.929819407
1840000466,Springfield,Massachusetts,MA,Hampden,25013,42.1155,-72.5395,623401,1860,01151 01118 01119 01199 01129 01128 01107 01105 01104 01103 01109 01108 01101 01102 01111 01115 01138 01139 01144 01152,20.19%,23.67%,26.33%,6984.78,5071.84,2658.58,993.32,324868.0667,183729.586,397560.8331,193785.5524,$936.00 ,120.2,22.80%,10.60%,60.5,92,24.5,59.1,0.789587971
1840002928,Grand Rapids,Michigan,MI,Kent,26081,42.962,-85.6562,609314,1734,49546 49507 49506 49505 49504 49503 49508 49501 49502 49514 49515 49523 49555 49588 49599,19.81%,18.67%,20.33%,2493.41,2182.81,7235,2325.23,715372.1239,472325.9147,855349.3017,521783.5137,$995.00 ,86.1,22.40%,5.20%,70.2,71.7,31.4,56.7,0.978903323
1840020580,Mission Viejo,California,CA,Orange,6059,33.6095,-117.655,590249,2058,92692 92691 92690,19.44%,19.67%,22.33%,1088.22,825.57,1612.09,759.27,2556480.48,1299362.567,3334321.85,1486806.432,"$2,293.00 ",87.3,4.30%,5.80%,86.7,87.7,37.4,35.3,0.946299147
1840000417,Albany,New York,NY,Albany,36001,42.6664,-73.7987,586383,1740,12208 12209 12204 12206 12207 12202 12203 12205 12210 12222 12201 12223 12226 12228 12229 12230 12231 12232 12233 12234 12235 12236 12237 12238 12239 12240 12241 12242 12243 12244 12245 12246 12248 12250 12255 12257 12260 12261,20.56%,20.33%,23.33%,2592.13,1857.3,6035.08,2071.38,940519.0541,572167.1529,1202409.761,640601.8755,$983.00 ,108,22.60%,7.20%,68.2,52.8,24.6,64.9,0.862411789
1840014486,Knoxville,Tennessee,TN,Knox,47093,35.9692,-83.9496,586048,733,37918 37912 37909 37902 37924 37920 37921 37922 37923 37919 37915 37914 37917 37916 37901 37927 37928 37929 37939 37950 37995 37996 37997,16.11%,17.67%,20.67%,5990.53,5909.05,5782.61,4466.19,459381.1349,326820.0548,574663.9799,367383.9114,$871.00 ,86.2,21.80%,4.80%,64.8,47.5,24.5,31.3,1.196530371
1840019148,Bakersfield,California,CA,Kern,6029,35.3529,-119.0359,579295,990,93306 93307 93304 93305 93301 93309 93314 93311 93313 93312 93302 93383 93384 93385 93387 93389 93390,19.44%,19.67%,22.33%,1296.2,1232.19,3589.2,1545.18,2556480.48,1299362.567,3334321.85,1486806.432,"$1,105.00 ",91.8,14.60%,8.70%,71.3,45.7,28.5,34.1,0.946299147
1840020135,Ogden,Utah,UT,Weber,49057,41.2278,-111.9682,578523,1230,84404 84401 84403 84244 84407 84408 84409 84415,20.19%,18.00%,19.67%,1504.59,1474.67,2766.46,1066.2,170149.5034,157588.1251,210992.9771,177126.1131,$911.00 ,86.9,10.20%,4.60%,60.1,78.6,29.5,45.6,1.594045232
1840013941,Baton Rouge,Louisiana,LA,East Baton Rouge,22033,30.4418,-91.131,570308,983,70836 70808 70809 70802 70803 70801 70806 70807 70805 70820 70819 70811 70815 70814 70816 70804 70813 70821 70822 70823 70825 70827 70831 70833 70835 70873 70874 70891 70892 70893 70894 70895 70898,22.41%,17.33%,19.00%,6455.15,5138.56,21557.36,6552.78,574441.8865,939656.4638,657561.1087,1071144.79,$874.00 ,90,23.70%,9.00%,64.8,44.3,26.3,40.8,1.107045197
1840000791,Akron,Ohio,OH,Summit,39153,41.0798,-81.5219,565208,1231,44306 44307 44304 44305 44302 44303 44301 44308 44320 44311 44310 44313 44312 44319 44314 44309 44315 44316 44317 44325 44326 44328 44334 44396 44398,20.93%,19.33%,18.00%,3064.07,2373.64,11970.56,1144.4,773260.7613,665203.1754,928597.8133,762629.9374,$770.00 ,95.6,23.60%,7.30%,63.4,70.8,29.3,46.2,0.992572692
1840004850,New Haven,Connecticut,CT,New Haven,9009,41.3112,-72.9246,564830,2690,06519 06511 06510 06513 06512 06515 06501 06502 06503 06505 06506 06507 06508 06509 06520 06521 06530 06531 06532 06533 06534 06535 06536 06540,21.67%,18.00%,21.33%,8131.33,5740.82,10585.52,1213.56,260730.1567,137494.9103,324067.3415,153825.9058,"$1,198.00 ",130.4,25.00%,8.10%,69.1,92.9,25.8,68,0.931649632
1840014730,Columbia,South Carolina,SC,Richland,45079,34.0376,-80.9037,560041,373,29202 29203 29205 29201 29207 29204 29208 29209 29212 29225 29229 29147 29210 29206 29214 29215 29216 29217 29218 29220 29224 29226 29240 29250,20.19%,18.00%,20.33%,3620.57,2662.09,33.1,3693.09,278247.5844,205142.2828,352865.2214,237310.7293,$909.00 ,87.5,22.50%,4.60%,69.4,43.9,35.3,37.9,0.929819407
1840020566,Mesa,Arizona,AZ,Maricopa,4013,33.4017,-111.718,518012,1448,85208 85209 85201 85202 85203 85204 85205 85206 85207 85215 85213 85212 85210 85211 85214 85216 85274 85275 85277,23.46%,19.48%,20.52%,2219.23,1728.61,7246.13,1333.01,231988.3159,201266.6834,302066.71,228008.6214,"$1,128.00 ",95.3,11.60%,7.20%,70.7,64,28,37.3,0.855441115
1840015094,Palm Bay,Florida,FL,Brevard,12009,27.955,-80.6627,507002,456,32909 32905 32907 32976 32948 32908 32902 32906 32910 32911,19.81%,20.33%,22.33%,832.63,933.01,2992.43,535.74,742961.257,650746.2228,945766.0716,725010.3755,"$1,128.00 ",89.3,9.30%,5.80%,76.2,22.9,27.5,13.3,1.526919908
1840020174,Provo,Utah,UT,Utah,49049,40.2457,-111.6457,500617,1080,84604 84606 84601 84602 84603 84605,20.19%,18.00%,19.67%,1777.92,1681.42,2235.97,1162.2,170149.5034,157588.1251,210992.9771,177126.1131,$913.00 ,87.9,24.70%,2.80%,65,65.5,27.9,46.6,1.594045232
1840000434,Worcester,Massachusetts,MA,Worcester,25027,42.2705,-71.8079,498328,1916,01610 01608 01609 01602 01603 01604 01605 01606 01607 01601 01613 01614 01615 01653 01655,20.19%,23.67%,26.33%,6417.9,4409.65,8608.75,1140.83,324868.0667,183729.586,397560.8331,193785.5524,"$1,133.00 ",129.1,17.10%,7.60%,67.7,70.4,27.2,55.6,0.789587971
1840020553,Murrieta,California,CA,Riverside,6065,33.572,-117.1909,496046,1335,92563 92562,19.44%,19.67%,22.33%,825.51,602.09,934.72,1120.24,2556480.48,1299362.567,3334321.85,1486806.432,"$1,900.00 ",81.4,6.30%,5.90%,84,58.7,30.9,27.2,0.946299147
1840001686,Wichita,Kansas,KS,Sedgwick,20173,37.6896,-97.3442,482249,931,67230 67235 67260 67217 67216 67215 67214 67213 67212 67211 67210 67219 67218 67223 67220 67226 67202 67203 67204 67205 67206 67207 67208 67209 67201 67275 67276 67277 67278,15.37%,16.67%,20.00%,1685.5,1873.14,12270.32,4582.42,281380.8249,327262.1467,322599.9159,362187.419,$833.00 ,81.8,14.20%,7.80%,68.4,50.2,31.2,35.3,0.963177204
1840000572,Toledo,Ohio,OH,Lucas,39095,41.6639,-83.5822,482111,1308,43615 43611 43613 43612 43614 43608 43610 43606 43607 43604 43605 43609 43620 43623 43601 43603 43635 43652 43656 43657 43659 43660 43661 43666 43667 43681 43682 43697 43699,20.93%,19.33%,18.00%,1983.02,1880.4,4235.1,1647.67,773260.7613,665203.1754,928597.8133,762629.9374,$744.00 ,92,25.20%,7.30%,63.1,77.1,30.7,45.3,0.992572692
1840007069,Des Moines,Iowa,IA,Polk,19153,41.5725,-93.6105,473957,938,50309 50312 50314 50316 50317 50310 50311 50313 50319 50321 50320 50315 50301 50302 50303 50304 50305 50306 50307 50308 50318 50328 50329 50330 50331 50332 50335 50340 50380 50381 50391 50392 50393 50394 50395 50396 50936 50940 50947 50950 50980 50981 50982 50983,17.59%,16.33%,17.33%,3196.02,2392,6114.98,1251.16,286193.0221,479969.003,333491.3893,537084.5751,$872.00 ,90,15.50%,4.20%,63.9,67.6,32.3,44.9,1.340303053
1840020490,Long Beach,California,CA,Los Angeles,6037,33.7981,-118.1675,462628,3523,90822 90804 90805 90806 90807 90802 90803 90808 90831 90814 90813 90810 90815 90801 90832 90833 90840 90842 90844 90846 90847 90848 90853,19.44%,19.67%,22.33%,4103.9,4643.14,16720.96,1354.75,2556480.48,1299362.567,3334321.85,1486806.432,"$1,460.00 ",142.7,14.70%,11.60%,72.9,80.7,30.5,72.4,0.946299147
1840015119,Port St. Lucie,Florida,FL,St. Lucie,12111,27.2796,-80.3883,461152,653,34986 34984 34983 34987 34952 34953 34985,19.81%,20.33%,22.33%,1359.43,1481.47,8948.83,1072.66,742961.257,650746.2228,945766.0716,725010.3755,"$1,413.00 ",90.4,6.00%,5.70%,80.9,19.3,29.7,13.4,1.526919908
1840019390,Denton,Texas,TX,Denton,48121,33.2176,-97.1419,457177,567,76207 76205 76201 76208 76209 76210 76259 76202 76203 76204 76206,22.41%,21.67%,23.00%,5095.31,3025.03,14650.07,4972.46,3046091.314,2751153.523,3688404.143,2985396.038,"$1,117.00 ",94.3,13.90%,6.40%,77.6,40.3,26.8,33.1,1.211714355
1840002915,Madison,Wisconsin,WI,Dane,55025,43.0826,-89.3931,447245,1263,53706 53704 53705 53703 53726 53792 53719 53718 53715 53714 53717 53716 53711 53713 53701 53707 53708 53725 53774 53777 53782 53783 53784 53785 53786 53788 53790 53793 53794,17.96%,18.33%,17.00%,2262.29,2164.25,7779.38,2574.16,387654.2651,346168.527,454314.8287,380867.7449,"$1,155.00 ",98,14.70%,3.50%,79.7,93.9,28.6,48.3,0.933829083
1840020121,Reno,Nevada,NV,Washoe,32031,39.5497,-119.8483,445020,907,89521 89523 89439 89503 89502 89501 89506 89509 89508 89519 89512 89505 89507 89533 89555 89557 89595 89599,17.31%,15.34%,18.45%,1830.31,1723.19,6680,1279.38,93613.90652,93278.46046,112327.0636,106258.8956,"$1,149.00 ",98.3,12.60%,5.50%,71.8,74.5,34.8,38.1,3.118863686
1840015509,Little Rock,Arkansas,AR,Pulaski,5119,34.7256,-92.3576,439815,634,72211 72210 72212 72223 72209 72202 72201 72206 72207 72204 72205 72103 72227 72215 72217 72219 72222 72225 72231 72255 72260 72295,15.80%,15.77%,17.69%,2493.35,2434.8,6796.61,1934.95,178007.125,303983.8168,208443.016,352206.0945,$875.00 ,84.9,12.30%,7.50%,60.6,38.2,30.8,31.9,0.929400962
1840020296,Oakland,California,CA,Alameda,6001,37.7903,-122.2165,433031,2991,94621 94705 94704 94611 94610 94613 94619 94612 94618 94606 94607 94602 94603 94601 94609 94605 94608 94604 94614 94615 94617 94620 94623 94624 94649 94659 94660 94661 94666,19.44%,19.67%,22.33%,3472.72,4210.53,11421.1,3347.4,2556480.48,1299362.567,3334321.85,1486806.432,"$1,600.00 ",157.5,13.90%,8.60%,72.3,83.8,29.3,73.8,0.946299147
1840013364,Durham,North Carolina,NC,Durham,37063,35.9794,-78.9031,424700,959,27703 27705 27704 27707 27701 27709 27712 27713 27706 27708 27710 27715 27717 27722,20.19%,20.00%,19.33%,1390.02,1662.29,3653.01,197.39,509711.1849,346858.0838,612074.5236,380329.0535,"$1,127.00 ",94,15.20%,5.80%,74.7,46,35.2,29,0.972757881
1840015324,Winston-Salem,North Carolina,NC,Forsyth,37067,36.1029,-80.2611,422269,721,27110 27127 27040 27107 27106 27105 27104 27103 27101 27109 27102 27108 27111 27113 27114 27115 27116 27117 27120 27130 27150 27152 27155 27157 27198 27199,20.19%,20.00%,19.33%,1886.97,1792.88,7515.91,N,509711.1849,346858.0838,612074.5236,380329.0535,$840.00 ,88.4,19.70%,6.90%,63.7,29.3,36.6,23.4,0.972757881
1840019304,Indio,California,CA,Riverside,6065,33.7346,-116.2346,417059,1066,92241 92201 92203,19.44%,19.67%,22.33%,1403.5,1290.02,4091.83,994.42,2556480.48,1299362.567,3334321.85,1486806.432,"$1,246.00 ",80.8,11.30%,8.70%,70.8,27.5,27,31.1,0.946299147
1840015064,Palm Coast,Florida,FL,Flagler,12035,29.5392,-81.246,417007,364,32164 32136 32137 32135 32142 32143,19.81%,20.33%,22.33%,1515.38,1329.43,4561.99,884.34,742961.257,650746.2228,945766.0716,725010.3755,"$1,469.00 ",93.3,9.50%,5.90%,65.1,26,30.9,6.5,1.526919908
1840014569,Chattanooga,Tennessee,TN,Hamilton,47065,35.0657,-85.2488,415501,493,37415 37416 37410 37411 37419 37409 37421 37363 37408 37403 37402 37407 37405 37406 37404 37343 37351 37350 37401 37414 37424 37450,16.11%,17.67%,20.67%,7497.27,7169.09,8001.75,3479.16,459381.1349,326820.0548,574663.9799,367383.9114,$907.00 ,89.2,16.70%,5.50%,63.4,29.5,26.8,29.5,1.196530371
1840021093,Spokane,Washington,WA,Spokane,53063,47.6671,-117.433,412275,1247,99201 99203 99202 99205 99204 99207 99208 99224 99223 99001 99212 99209 99210 99219 99220 99252 99256 99258 99260,19.00%,18.57%,21.07%,3421.69,2208.99,4045.26,2081.07,520935.3599,367683.4678,654965.7245,418813.0569,$893.00 ,92.8,16.10%,7.20%,73.8,81.9,37,48.6,0.898710251
1840000378,Syracuse,New York,NY,Onondaga,36067,43.0409,-76.1438,404223,2195,13210 13214 13290 13224 13207 13206 13205 13204 13203 13202 13208 13201 13217 13218 13221 13235 13244 13252 13261,20.56%,20.33%,23.33%,7500.69,5366.3,5061.54,1193.63,940519.0541,572167.1529,1202409.761,640601.8755,$806.00 ,101.7,31.30%,9.00%,58,72.7,21.2,59.9,0.862411789
1840019422,Arlington,Texas,TX,Tarrant,48439,32.6998,-97.125,398854,1607,76040 76006 76001 76002 76018 76013 76012 76011 76010 76017 76016 76015 76014 76003 76004 76005 76007 76019 76094 76096,22.41%,21.67%,23.00%,1339.17,1519.47,5263.2,3920.63,3046091.314,2751153.523,3688404.143,2985396.038,"$1,124.00 ",95.1,12.00%,7.50%,71.1,56.2,25.1,37.8,1.211714355
1840021517,Stockton,California,CA,San Joaquin,6077,37.9765,-121.3109,397264,1941,95219 95212 95210 95211 95209 95205 95207 95202 95204 95206 95203 95201 95267 95269 95296 95297,19.44%,19.67%,22.33%,1277.89,1764.72,6331.68,1427.41,2556480.48,1299362.567,3334321.85,1486806.432,"$1,184.00 ",98.6,15.40%,10.90%,64.3,73.2,27.3,42.7,0.946299147
1840029462,Augusta,Georgia,GA,Richmond,13245,33.3645,-82.0708,390809,252,30912 30815 30812 30907 30906 30904 30901 30905 30909 30805 30914 30916 30917 30919 30999,22.41%,23.33%,22.67%,N,N,N,N,652538.717,467931.6371,805345.6033,524426.7743,N,93.1,N,6.90%,61.2,9.6,27.6,21.9,0.966426789
1840027142,Boise,Idaho,ID,Ada,16001,43.6007,-116.2312,389280,1056,83703 83702 83705 83704 83709 83716 83706 83712 83713 83701 83708 83715 83717 83720 83722 83724 83725 83728 83729 83735 83756 83799,21.80%,15.00%,15.36%,1901.47,1557.24,955.06,707.96,75388.27283,135041.6812,92281.84798,153682.7764,"$1,043.00 ",93.7,13.70%,4.80%,N,N,N,N,2.318479631
1840020474,Oxnard,California,CA,Ventura,6111,34.1963,-119.1815,387647,3040,93035 93036 93030 93033 93031 93032 93034,19.44%,19.67%,22.33%,1911.99,2012.11,8491.43,872.83,2556480.48,1299362.567,3334321.85,1486806.432,"$1,539.00 ",92.3,11.70%,7.60%,75.5,83.1,27.5,55.4,0.946299147
1840003389,Scranton,Pennsylvania,PA,Lackawanna,42069,41.4044,-75.6649,384250,1169,18509 18508 18510 18503 18505 18507 18504 18515 18540,18.70%,19.00%,21.33%,1700.81,1441.68,4112,513.67,800388.0924,772553.2862,952286.1358,853636.6577,$790.00 ,93.9,23.50%,7.70%,66.2,69.2,29.4,56.6,0.971231136
1840020287,Modesto,California,CA,Stanislaus,6099,37.6374,-121.0028,383134,1933,95358 95356 95355 95354 95351 95350 95352 95353 95397,19.44%,19.67%,22.33%,1928.92,1813.42,4440.2,763.21,2556480.48,1299362.567,3334321.85,1486806.432,"$1,295.00 ",98.1,12.20%,8.50%,71,79.1,28,44.5,0.946299147
1840018794,Aurora,Colorado,CO,Adams,8001,39.7087,-104.7273,379289,949,80247 80137 80045 80018 80019 80016 80017 80014 80015 80012 80013 80010 80011 80040 80041 80042 80044 80046 80047,20.93%,20.33%,20.67%,2245.04,1678.22,4697.07,2058.06,243183.2209,366942.9009,285433.3427,408070.2267,"$1,420.00 ",110.9,9.40%,8.10%,74.7,87.1,27.4,43.1,1.033550699
1840003563,Youngstown,Ohio,OH,Mahoning,39099,41.0993,-80.6463,378732,744,44502 44503 44504 44505 44506 44507 44509 44511 44510 44501 44555,20.93%,19.33%,18.00%,2708.31,2421.05,263.49,208.16,773260.7613,665203.1754,928597.8133,762629.9374,$674.00 ,88.8,37.90%,9.90%,52.5,64.1,22,36.8,0.992572692
1840013368,Fayetteville,Arkansas,AR,Washington,5143,36.0713,-94.166,351246,625,72704 72703 72701 72702,15.80%,15.77%,17.69%,1606.86,1932.19,3048.69,2272.72,178007.125,303983.8168,208443.016,352206.0945,$848.00 ,83.9,22.00%,4.80%,68.7,53,26.7,31.8,0.929400962
1840019322,Anaheim,California,CA,Orange,6059,33.839,-117.8572,350365,2688,92808 92806 92807 92804 92805 92802 92801 92803 92809 92812 92815 92816 92817 92825 92850 92899,19.44%,19.67%,22.33%,3329.32,3801.32,17491.48,3566.8,2556480.48,1299362.567,3334321.85,1486806.432,"$1,733.00 ",88.4,12.60%,7.80%,72.7,65.6,31.8,54.8,0.946299147
1840021731,Victorville,California,CA,San Bernardino,6071,34.5277,-117.3536,346789,641,92394 92395 92392 92393,19.44%,19.67%,22.33%,1817.16,1360.26,6859.72,1122.3,2556480.48,1299362.567,3334321.85,1486806.432,"$1,231.00 ",80.4,19.50%,11.60%,75.3,26.6,24.2,19,0.946299147
1840020516,Lancaster,California,CA,Los Angeles,6037,34.6935,-118.1753,343304,645,93535 93534 93536 93539 93584,19.44%,19.67%,22.33%,1191.71,987.43,4019.46,1478.92,2556480.48,1299362.567,3334321.85,1486806.432,"$1,317.00 ",128.9,16.50%,15.50%,65.1,17.3,26.8,29,0.946299147
1840013356,Greensboro,North Carolina,NC,Guilford,37081,36.0956,-79.8269,343090,887,27410 27455 27214 27408 27409 27403 27401 27406 27407 27405 27402 27404 27411 27412 27413 27417 27420 27427 27429 27435 27438 27495 27497 27498 27499,20.19%,20.00%,19.33%,1814.48,1670.04,4505.4,0.21,509711.1849,346858.0838,612074.5236,380329.0535,$921.00 ,91.2,19.70%,7.80%,64.4,58.3,38.5,29.3,0.972757881
1840019718,Corpus Christi,Texas,TX,Nueces,48355,27.726,-97.3755,342464,789,78373 78408 78409 78406 78407 78404 78405 78402 78401 78419 78418 78414 78417 78416 78411 78410 78413 78412 78403 78426 78427 78460 78463 78465 78466 78467 78468 78469 78472 78480,22.41%,21.67%,23.00%,2443.04,1953.65,10817.06,2544.54,3046091.314,2751153.523,3688404.143,2985396.038,"$1,037.00 ",86.7,17.20%,9.70%,65.3,74.9,21.2,40.5,1.211714355
1840008261,Fort Wayne,Indiana,IN,Allen,18003,41.0886,-85.1437,334122,943,46835 46845 46818 46814 46815 46816 46803 46802 46807 46806 46805 46804 46809 46808 46825 46801 46850 46851 46852 46853 46854 46855 46856 46857 46858 46859 46860 46861 46862 46863 46864 46865 46866 46867 46868 46869 46885 46895 46897,19.81%,19.33%,20.00%,1539.24,1630.55,4189.88,1176.98,542187.151,492983.6147,647415.0509,559771.483,$764.00 ,82.6,12.90%,5.50%,70.5,43,24.5,30.1,1.007454115
1840021964,Santa Ana,California,CA,Orange,6059,33.7366,-117.8819,332318,4689,92703 92701 92705 92704 92707 92706 92702 92712 92735 92799,19.44%,19.67%,22.33%,1925.9,1433.38,1710.5,811.63,2556480.48,1299362.567,3334321.85,1486806.432,"$1,632.00 ",88.4,12.60%,7.10%,67.6,74.9,27.4,66.3,0.946299147
1840002949,Flint,Michigan,MI,Genesee,26049,43.0235,-83.6922,332190,1103,48553 48551 48504 48505 48506 48507 48502 48503 48550 48552 48556 48557,19.81%,18.67%,20.33%,8828.38,6967.15,3146.33,3786.47,715372.1239,472325.9147,855349.3017,521783.5137,$735.00 ,78.7,32.60%,10.00%,49.7,80.8,23.4,42.6,0.978903323
1840013490,Fayetteville,North Carolina,NC,Cumberland,37051,35.0846,-78.9776,327435,552,28304 28305 28306 28307 28301 28303 28308 28390 28311 28310 28314 28302 28309,20.19%,20.00%,19.33%,1082.62,985.72,3464.29,N,509711.1849,346858.0838,612074.5236,380329.0535,$959.00 ,88.7,19.30%,9.10%,72.2,9.8,35.5,21.4,0.972757881
1840014895,Jackson,Mississippi,MS,Hinds,28049,32.3163,-90.2124,325350,558,39272 39206 39204 39203 39202 39201 39209 39269 39174 39211 39212 39213 39216 39217 39060 39205 39207 39210 39215 39225 39236 39250 39271 39282 39283 39284 39286 39289 39296 39298,22.41%,17.00%,19.67%,1663.52,1699.32,5714.38,977.05,232005.1652,368819.5886,267401.495,429758.1887,$858.00 ,83.4,23.00%,7.80%,54,28.4,30.8,28.3,0.932021671
1840021488,Santa Rosa,California,CA,Sonoma,6097,38.4458,-122.7067,324634,1605,95404 95409 95403 95401 95407 95405 95406,19.44%,19.67%,22.33%,2206.8,1964.69,6217.3,2171.35,2556480.48,1299362.567,3334321.85,1486806.432,"$1,728.00 ",146.1,6.50%,6.10%,77.6,65.3,33.9,44.1,0.946299147
1840003102,Lansing,Michigan,MI,Ingham,26065,42.7142,-84.5601,324286,1164,48933 48915 48912 48911 48910 48921 48906 48901 48909 48916 48919 48922 48924 48929 48930 48937 48951 48956,19.81%,18.67%,20.33%,9593.74,8079.8,9752.26,4481.08,715372.1239,472325.9147,855349.3017,521783.5137,$797.00 ,83.8,21.30%,5.90%,66.6,77.1,31.6,43.3,0.978903323
1840015211,Lexington,Kentucky,KY,Fayette,21067,38.0423,-84.4587,323152,439,40505 40506 40508 40509 40504 40507 40502 40503 40517 40516 40513 40511 40510 40515 40514 40512 40522 40523 40524 40526 40533 40536 40544 40546 40550 40555 40574 40575 40576 40577 40578 40579 40580 40581 40582 40583 40588 40591 40598,17.22%,16.67%,19.33%,2416.41,2091.35,5460.9,1874.04,398806.5396,366341.0743,493902.312,397045.8496,$932.00 ,89.5,15.60%,4.50%,75.9,51.2,37.5,33.6,0.922460263
1840003172,Ann Arbor,Michigan,MI,Washtenaw,26161,42.2755,-83.7312,322267,1659,48103 48104 48105 48108 48109 48113,19.81%,18.67%,20.33%,2632.23,2261.95,5374.85,2185.11,715372.1239,472325.9147,855349.3017,521783.5137,"$1,247.00 ",96.8,20.40%,2.80%,83.4,92.4,36.7,49.9,0.978903323
